,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.position,source.position,mic-source distance
1660,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,6.3,1.0]",ECKART,64.983,78.188,0.00538,"[[ 0.   81.78 77.62 74.81]
 [  nan  0.   81.78 75.52]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 6.333333333333333, 1.0]",4.7819619920935335
1661,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,6.3,1.0]",HT,64.983,69.437,0.00061,"[[ 0.   69.07 64.61 63.09]
 [  nan  0.   77.62 64.61]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 6.333333333333333, 1.0]",4.7819619920935335
1662,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,7.2,1.0]",Classic,68.832,75.373,0.00132,"[[ 0.   77.62 77.62 70.52]
 [  nan  0.   77.62 71.24]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 7.222222222222221, 1.0]",5.600088182727212
1663,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,7.2,1.0]",ROTH,68.832,74.812,0.0011,"[[ 0.   81.78 69.07 67.6 ]
 [  nan  0.   81.78 66.86]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 7.222222222222221, 1.0]",5.600088182727212
1664,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,7.2,1.0]",PHAT,68.832,74.812,0.0011,"[[ 0.   81.78 69.07 67.6 ]
 [  nan  0.   81.78 66.86]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 7.222222222222221, 1.0]",5.600088182727212
1665,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,7.2,1.0]",SCOT,68.832,74.812,0.0011,"[[ 0.   81.78 69.07 67.6 ]
 [  nan  0.   81.78 66.86]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 7.222222222222221, 1.0]",5.600088182727212
1666,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,7.2,1.0]",ECKART,68.832,79.815,0.00372,"[[ 0.   81.78 79.71 76.22]
 [  nan  0.   81.78 77.62]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 7.222222222222221, 1.0]",5.600088182727212
1667,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,7.2,1.0]",HT,68.832,75.198,0.00125,"[[ 0.   81.78 79.71 67.6 ]
 [  nan  0.   77.62 66.86]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 7.222222222222221, 1.0]",5.600088182727212
1668,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,8.1,1.0]",Classic,71.69,80.167,0.00222,"[[ 0.   81.78 79.71 80.4 ]
 [  nan  0.   81.78 79.71]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 8.11111111111111, 1.0]",6.437007202760849
1669,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,8.1,1.0]",ROTH,71.69,95.928,0.01813,"[[  0.    81.78 180.    70.52]
 [   nan   0.    81.78  79.71]
 [   nan    nan   0.    81.78]
 [   nan    nan    nan   0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 8.11111111111111, 1.0]",6.437007202760849
1670,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,8.1,1.0]",PHAT,71.69,76.39,0.00068,"[[ 0.   81.78 71.24 70.52]
 [  nan  0.   81.78 71.24]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 8.11111111111111, 1.0]",6.437007202760849
1671,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,8.1,1.0]",SCOT,71.69,76.39,0.00068,"[[ 0.   81.78 71.24 70.52]
 [  nan  0.   81.78 71.24]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 8.11111111111111, 1.0]",6.437007202760849
1672,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,8.1,1.0]",ECKART,71.69,85.785,0.00613,"[[ 0.   90.   85.9  83.16]
 [  nan  0.   85.9  83.85]
 [  nan   nan  0.   85.9 ]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 8.11111111111111, 1.0]",6.437007202760849
1673,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,8.1,1.0]",HT,71.69,81.083,0.00272,"[[ 0.   81.78 79.71 85.9 ]
 [  nan  0.   81.78 79.71]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 8.11111111111111, 1.0]",6.437007202760849
1674,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,9.0,1.0]",Classic,73.887,79.355,0.00092,"[[ 0.   81.78 79.71 77.62]
 [  nan  0.   81.78 77.62]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 9.0, 1.0]",7.286246133370007
1675,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,9.0,1.0]",ROTH,73.887,79.007,0.00081,"[[ 0.   81.78 77.62 77.62]
 [  nan  0.   81.78 77.62]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 9.0, 1.0]",7.286246133370007
1676,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,9.0,1.0]",PHAT,73.887,79.007,0.00081,"[[ 0.   81.78 77.62 77.62]
 [  nan  0.   81.78 77.62]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 9.0, 1.0]",7.286246133370007
1677,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,9.0,1.0]",SCOT,73.887,79.007,0.00081,"[[ 0.   81.78 77.62 77.62]
 [  nan  0.   81.78 77.62]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 9.0, 1.0]",7.286246133370007
1678,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,9.0,1.0]",ECKART,73.887,85.21,0.00396,"[[ 0.   90.   85.9  81.78]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   85.9 ]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 9.0, 1.0]",7.286246133370007
1679,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[7.2,9.0,1.0]",HT,73.887,79.7,0.00104,"[[ 0.   81.78 77.62 77.62]
 [  nan  0.   81.78 77.62]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[7.222222222222221, 9.0, 1.0]",7.286246133370007
1680,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,1.0,1.0]",Classic,18.958,48.993,0.02784,"[[ 0.   49.97 47.25 44.39]
 [  nan  0.   55.13 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 1.0, 1.0]",3.078078605434657
1681,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,1.0,1.0]",ROTH,18.958,26.345,0.00168,"[[ 0.   30.96 21.73 21.73]
 [  nan  0.   30.96 21.73]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 1.0, 1.0]",3.078078605434657
1682,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,1.0,1.0]",PHAT,18.958,26.345,0.00168,"[[ 0.   30.96 21.73 21.73]
 [  nan  0.   30.96 21.73]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 1.0, 1.0]",3.078078605434657
1683,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,1.0,1.0]",SCOT,18.958,26.345,0.00168,"[[ 0.   30.96 21.73 21.73]
 [  nan  0.   30.96 21.73]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 1.0, 1.0]",3.078078605434657
1684,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,1.0,1.0]",ECKART,18.958,66.07,0.0685,"[[ 0.   69.07 64.61 59.99]
 [  nan  0.   69.07 64.61]
 [  nan   nan  0.   69.07]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 1.0, 1.0]",3.078078605434657
1685,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,1.0,1.0]",HT,18.958,27.548,0.00228,"[[ 0.   38.18 21.73 21.73]
 [  nan  0.   30.96 21.73]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 1.0, 1.0]",3.078078605434657
1686,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,1.9,1.0]",Classic,2.186,54.092,0.08315,"[[ 0.   55.13 52.6  51.73]
 [  nan  0.   55.13 49.97]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 1.8888888888888888, 1.0]",2.9132307804646906
1687,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,1.9,1.0]",ROTH,2.186,18.025,0.00774,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 1.8888888888888888, 1.0]",2.9132307804646906
1688,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,1.9,1.0]",PHAT,2.186,18.025,0.00774,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 1.8888888888888888, 1.0]",2.9132307804646906
1689,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,1.9,1.0]",SCOT,2.186,18.025,0.00774,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 1.8888888888888888, 1.0]",2.9132307804646906
1690,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,1.9,1.0]",ECKART,2.186,72.297,0.15171,"[[ 0.   73.39 69.07 69.07]
 [  nan  0.   73.39 71.24]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 1.8888888888888888, 1.0]",2.9132307804646906
1691,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,1.9,1.0]",HT,2.186,22.64,0.01291,"[[ 0.   30.96 15.27 12.42]
 [  nan  0.   30.96 15.27]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 1.8888888888888888, 1.0]",2.9132307804646906
1692,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,2.8,1.0]",Classic,14.959,53.785,0.04653,"[[ 0.   55.13 52.6  42.4 ]
 [  nan  0.   59.99 52.6 ]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 2.7777777777777777, 1.0]",3.0132218924001437
1693,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,2.8,1.0]",ROTH,14.959,21.055,0.00115,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 2.7777777777777777, 1.0]",3.0132218924001437
1694,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,2.8,1.0]",PHAT,14.959,21.055,0.00115,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 2.7777777777777777, 1.0]",3.0132218924001437
1695,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,2.8,1.0]",SCOT,14.959,21.055,0.00115,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 2.7777777777777777, 1.0]",3.0132218924001437
1696,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,2.8,1.0]",ECKART,14.959,61.765,0.06762,"[[ 0.   64.61 59.99 56.78]
 [  nan  0.   64.61 59.99]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 2.7777777777777777, 1.0]",3.0132218924001437
1697,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,2.8,1.0]",HT,14.959,25.67,0.00354,"[[ 0.   30.96 21.73 17.68]
 [  nan  0.   30.96 21.73]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 2.7777777777777777, 1.0]",3.0132218924001437
1698,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,3.7,1.0]",Classic,29.792,56.345,0.02176,"[[ 0.   64.61 47.25 44.39]
 [  nan  0.   64.61 52.6 ]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 3.6666666666666665, 1.0]",3.3544516212061164
1699,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,3.7,1.0]",ROTH,29.792,38.582,0.00238,"[[ 0.   30.96 30.96 30.96]
 [  nan  0.   69.07  0.  ]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 3.6666666666666665, 1.0]",3.3544516212061164
1700,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,3.7,1.0]",PHAT,29.792,30.96,4e-05,"[[ 0.   30.96 30.96 30.96]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 3.6666666666666665, 1.0]",3.3544516212061164
1701,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,3.7,1.0]",SCOT,29.792,30.96,4e-05,"[[ 0.   30.96 30.96 30.96]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 3.6666666666666665, 1.0]",3.3544516212061164
1702,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,3.7,1.0]",ECKART,29.792,63.91,0.03593,"[[ 0.   64.61 59.99 58.4 ]
 [  nan  0.   69.07 62.32]
 [  nan   nan  0.   69.07]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 3.6666666666666665, 1.0]",3.3544516212061164
1703,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,3.7,1.0]",HT,29.792,34.57,0.0007,"[[ 0.   38.18 30.96 30.96]
 [  nan  0.   38.18 30.96]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 3.6666666666666665, 1.0]",3.3544516212061164
1704,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,4.6,1.0]",Classic,41.279,62.035,0.0133,"[[ 0.   64.61 59.99 58.4 ]
 [  nan  0.   64.61 59.99]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 4.555555555555555, 1.0]",3.873684563663571
1705,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,4.6,1.0]",ROTH,41.279,44.094,0.00024,"[[ 0.   49.97  0.   40.34]
 [  nan  0.   44.39 41.38]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 4.555555555555555, 1.0]",3.873684563663571
1706,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,4.6,1.0]",PHAT,41.279,42.712,6e-05,"[[ 0.   44.39 41.38 40.34]
 [  nan  0.   44.39 41.38]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 4.555555555555555, 1.0]",3.873684563663571
1707,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,4.6,1.0]",SCOT,41.279,42.712,6e-05,"[[ 0.   44.39 41.38 40.34]
 [  nan  0.   44.39 41.38]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 4.555555555555555, 1.0]",3.873684563663571
1708,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,4.6,1.0]",ECKART,41.279,61.765,0.01295,"[[ 0.   64.61 59.99 56.78]
 [  nan  0.   64.61 59.99]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 4.555555555555555, 1.0]",3.873684563663571
1709,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,4.6,1.0]",HT,41.279,44.143,0.00025,"[[ 0.   49.97 44.39 40.34]
 [  nan  0.   44.39 41.38]
 [  nan   nan  0.   44.39]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 4.555555555555555, 1.0]",3.873684563663571
1710,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,5.4,1.0]",Classic,49.797,67.59,0.00977,"[[ 0.   69.07 66.86 64.61]
 [  nan  0.   69.07 66.86]
 [  nan   nan  0.   69.07]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 5.444444444444445, 1.0]",4.509852041042895
1711,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,5.4,1.0]",ROTH,49.797,56.692,0.00147,"[[ 0.   55.13 49.97 48.17]
 [  nan  0.   55.13 81.78]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 5.444444444444445, 1.0]",4.509852041042895
1712,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,5.4,1.0]",PHAT,49.797,50.937,4e-05,"[[ 0.   55.13 49.97 48.17]
 [  nan  0.   55.13 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 5.444444444444445, 1.0]",4.509852041042895
1713,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,5.4,1.0]",SCOT,49.797,50.937,4e-05,"[[ 0.   55.13 49.97 48.17]
 [  nan  0.   55.13 47.25]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 5.444444444444445, 1.0]",4.509852041042895
1714,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,5.4,1.0]",ECKART,49.797,76.903,0.02268,"[[ 0.   77.62 73.39 73.39]
 [  nan  0.   77.62 77.62]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 5.444444444444445, 1.0]",4.509852041042895
1715,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,5.4,1.0]",HT,49.797,54.573,0.0007,"[[ 0.   55.13 49.97 48.17]
 [  nan  0.   69.07 49.97]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 5.444444444444445, 1.0]",4.509852041042895
1716,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,6.3,1.0]",Classic,56.107,70.368,0.00628,"[[ 0.   73.39 66.86 66.11]
 [  nan  0.   73.39 69.07]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 6.333333333333333, 1.0]",5.2203779249219435
1717,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,6.3,1.0]",ROTH,56.107,60.834,0.00069,"[[ 0.   59.99 69.07  0.  ]
 [  nan  0.   59.99 55.13]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 6.333333333333333, 1.0]",5.2203779249219435
1718,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,6.3,1.0]",PHAT,56.107,70.14,0.00608,"[[  0.    59.99  57.59   0.  ]
 [   nan   0.    59.99 113.14]
 [   nan    nan   0.    59.99]
 [   nan    nan    nan   0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 6.333333333333333, 1.0]",5.2203779249219435
1719,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,6.3,1.0]",SCOT,56.107,70.14,0.00608,"[[  0.    59.99  57.59   0.  ]
 [   nan   0.    59.99 113.14]
 [   nan    nan   0.    59.99]
 [   nan    nan    nan   0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 6.333333333333333, 1.0]",5.2203779249219435
1720,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,6.3,1.0]",ECKART,56.107,77.952,0.01473,"[[ 0.   77.62 75.52 73.39]
 [  nan  0.   81.78 77.62]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 6.333333333333333, 1.0]",5.2203779249219435
1721,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,6.3,1.0]",HT,56.107,60.203,0.00052,"[[ 0.   73.39 57.59 55.13]
 [  nan  0.   59.99 55.13]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 6.333333333333333, 1.0]",5.2203779249219435
1722,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,7.2,1.0]",Classic,60.863,70.985,0.00316,"[[ 0.   73.39 69.07 67.6 ]
 [  nan  0.   73.39 69.07]
 [  nan   nan  0.   73.39]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 7.222222222222221, 1.0]",5.978810319746409
1723,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,7.2,1.0]",ROTH,60.863,64.888,0.0005,"[[ 0.   64.61 75.52 59.99]
 [  nan  0.   64.61 59.99]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 7.222222222222221, 1.0]",5.978810319746409
1724,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,7.2,1.0]",PHAT,60.863,62.688,0.0001,"[[ 0.   64.61 62.32 59.99]
 [  nan  0.   64.61 59.99]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 7.222222222222221, 1.0]",5.978810319746409
1725,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,7.2,1.0]",SCOT,60.863,62.688,0.0001,"[[ 0.   64.61 62.32 59.99]
 [  nan  0.   64.61 59.99]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 7.222222222222221, 1.0]",5.978810319746409
1726,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,7.2,1.0]",ECKART,60.863,76.908,0.00795,"[[ 0.   77.62 75.52 73.39]
 [  nan  0.   77.62 75.52]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 7.222222222222221, 1.0]",5.978810319746409
1727,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,7.2,1.0]",HT,60.863,65.615,0.0007,"[[ 0.   73.39 62.32 59.99]
 [  nan  0.   73.39 59.99]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 7.222222222222221, 1.0]",5.978810319746409
1728,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,8.1,1.0]",Classic,64.529,73.963,0.00275,"[[ 0.   73.39 73.39 70.52]
 [  nan  0.   77.62 71.24]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 8.11111111111111, 1.0]",6.769065438713105
1729,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,8.1,1.0]",ROTH,64.529,90.302,0.0205,"[[  0.    69.07  64.61 180.  ]
 [   nan   0.    77.62  64.61]
 [   nan    nan   0.    85.9 ]
 [   nan    nan    nan   0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 8.11111111111111, 1.0]",6.769065438713105
1730,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,8.1,1.0]",PHAT,64.529,75.302,0.00358,"[[ 0.   69.07 64.61 90.  ]
 [  nan  0.   77.62 64.61]
 [  nan   nan  0.   85.9 ]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 8.11111111111111, 1.0]",6.769065438713105
1731,"sim_T0.50s_d0.1_mic[5.0,2.0,1.0]_src[8.1,8.1,1.0]",SCOT,64.529,75.302,0.00358,"[[ 0.   69.07 64.61 90.  ]
 [  nan  0.   77.62 64.61]
 [  nan   nan  0.   85.9 ]
 [  nan   nan   nan  0.  ]]",0.5,0.1,"[5, 2, 1]","[8.11111111111111, 8.11111111111111, 1.0]",6.769065438713105
