,sim_name,method,expected_theta,theta_prom,error,est_theta_list,mic_array.d,mic_array.position,source.position,mic-source distance
382,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[0.0,2.0,1.0]",ECKART,6.483,18.025,0.00411,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[9, 1, 1]",8.856635930193812
383,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[0.0,2.0,1.0]",HT,6.483,18.025,0.00411,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[9, 1, 1]",8.856635930193812
384,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[3.0,0.0,1.0]",Classic,9.782,18.902,0.00257,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[9, 1, 1]",5.885575587824865
385,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[3.0,0.0,1.0]",ROTH,9.782,18.902,0.00257,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[9, 1, 1]",5.885575587824865
386,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[3.0,0.0,1.0]",PHAT,9.782,18.902,0.00257,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[9, 1, 1]",5.885575587824865
387,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[3.0,0.0,1.0]",SCOT,9.782,18.902,0.00257,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[9, 1, 1]",5.885575587824865
388,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[3.0,0.0,1.0]",ECKART,9.782,21.055,0.00392,"[[ 0.   21.73 21.73 17.68]
 [  nan  0.   21.73 21.73]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[9, 1, 1]",5.885575587824865
389,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[3.0,0.0,1.0]",HT,9.782,18.902,0.00257,"[[ 0.   21.73 15.27 17.68]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[9, 1, 1]",5.885575587824865
390,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[1.0,2.0,1.0]",Classic,7.306,18.025,0.00355,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[9, 1, 1]",7.863841300534999
391,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[1.0,2.0,1.0]",ROTH,7.306,18.025,0.00355,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[9, 1, 1]",7.863841300534999
392,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[1.0,2.0,1.0]",PHAT,7.306,18.025,0.00355,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[9, 1, 1]",7.863841300534999
393,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[1.0,2.0,1.0]",SCOT,7.306,18.025,0.00355,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[9, 1, 1]",7.863841300534999
394,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[1.0,2.0,1.0]",ECKART,7.306,18.025,0.00355,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[9, 1, 1]",7.863841300534999
395,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[1.0,2.0,1.0]",HT,7.306,18.025,0.00355,"[[ 0.   21.73 15.27 12.42]
 [  nan  0.   21.73 15.27]
 [  nan   nan  0.   21.73]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[9, 1, 1]",7.863841300534999
396,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[5.0,3.0,1.0]",Classic,27.759,30.5,0.00023,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[9, 1, 1]",4.294182110716777
397,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[5.0,3.0,1.0]",ROTH,27.759,30.5,0.00023,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[9, 1, 1]",4.294182110716777
398,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[5.0,3.0,1.0]",PHAT,27.759,30.5,0.00023,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[9, 1, 1]",4.294182110716777
399,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[5.0,3.0,1.0]",SCOT,27.759,30.5,0.00023,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[9, 1, 1]",4.294182110716777
400,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[5.0,3.0,1.0]",ECKART,27.759,30.5,0.00023,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[9, 1, 1]",4.294182110716777
401,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[5.0,3.0,1.0]",HT,27.759,30.5,0.00023,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[9, 1, 1]",4.294182110716777
402,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[7.0,2.0,1.0]",Classic,29.055,30.5,6e-05,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[9, 1, 1]",2.0591260281974
403,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[7.0,2.0,1.0]",ROTH,29.055,30.5,6e-05,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[9, 1, 1]",2.0591260281974
404,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[7.0,2.0,1.0]",PHAT,29.055,30.5,6e-05,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[9, 1, 1]",2.0591260281974
405,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[7.0,2.0,1.0]",SCOT,29.055,30.5,6e-05,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[9, 1, 1]",2.0591260281974
406,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[7.0,2.0,1.0]",ECKART,29.055,30.5,6e-05,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[9, 1, 1]",2.0591260281974
407,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[7.0,2.0,1.0]",HT,29.055,30.5,6e-05,"[[ 0.   30.96 30.96 28.2 ]
 [  nan  0.   30.96 30.96]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[7, 2, 1]","[9, 1, 1]",2.0591260281974
408,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[0.0,7.0,1.0]",Classic,34.287,37.803,0.00038,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   38.18 38.18]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[9, 1, 1]",10.650821564555478
409,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[0.0,7.0,1.0]",ROTH,34.287,37.803,0.00038,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   38.18 38.18]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[9, 1, 1]",10.650821564555478
410,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[0.0,7.0,1.0]",PHAT,34.287,37.803,0.00038,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   38.18 38.18]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[9, 1, 1]",10.650821564555478
411,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[0.0,7.0,1.0]",SCOT,34.287,37.803,0.00038,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   38.18 38.18]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[9, 1, 1]",10.650821564555478
412,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[0.0,7.0,1.0]",ECKART,34.287,38.838,0.00064,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   44.39 38.18]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[9, 1, 1]",10.650821564555478
413,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[0.0,7.0,1.0]",HT,34.287,37.803,0.00038,"[[ 0.   38.18 38.18 35.92]
 [  nan  0.   38.18 38.18]
 [  nan   nan  0.   38.18]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 7, 1]","[9, 1, 1]",10.650821564555478
414,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[8.0,7.0,1.0]",Classic,82.405,82.237,0.0,"[[ 0.   85.9  81.78 80.4 ]
 [  nan  0.   81.78 81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 7, 1]","[9, 1, 1]",6.053098380168622
415,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[8.0,7.0,1.0]",ROTH,82.405,82.237,0.0,"[[ 0.   85.9  81.78 80.4 ]
 [  nan  0.   81.78 81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 7, 1]","[9, 1, 1]",6.053098380168622
416,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[8.0,7.0,1.0]",PHAT,82.405,82.237,0.0,"[[ 0.   85.9  81.78 80.4 ]
 [  nan  0.   81.78 81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 7, 1]","[9, 1, 1]",6.053098380168622
417,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[8.0,7.0,1.0]",SCOT,82.405,82.237,0.0,"[[ 0.   85.9  81.78 80.4 ]
 [  nan  0.   81.78 81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 7, 1]","[9, 1, 1]",6.053098380168622
418,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[8.0,7.0,1.0]",ECKART,82.405,81.892,1e-05,"[[ 0.   85.9  81.78 80.4 ]
 [  nan  0.   81.78 79.71]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 7, 1]","[9, 1, 1]",6.053098380168622
419,"sim_anechoic_d0.1_s[9.0,1.0,1.0]_m[8.0,7.0,1.0]",HT,82.405,82.237,0.0,"[[ 0.   85.9  81.78 80.4 ]
 [  nan  0.   81.78 81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[8, 7, 1]","[9, 1, 1]",6.053098380168622
420,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[5.0,5.0,1.0]",Classic,80.91,80.28,1e-05,"[[ 0.   81.78 79.71 79.01]
 [  nan  0.   81.78 77.62]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[6, 10, 1]",5.063595560468865
421,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[5.0,5.0,1.0]",ROTH,80.91,80.28,1e-05,"[[ 0.   81.78 79.71 79.01]
 [  nan  0.   81.78 77.62]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[6, 10, 1]",5.063595560468865
422,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[5.0,5.0,1.0]",PHAT,80.91,80.28,1e-05,"[[ 0.   81.78 79.71 79.01]
 [  nan  0.   81.78 77.62]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[6, 10, 1]",5.063595560468865
423,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[5.0,5.0,1.0]",SCOT,80.91,80.28,1e-05,"[[ 0.   81.78 79.71 79.01]
 [  nan  0.   81.78 77.62]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[6, 10, 1]",5.063595560468865
424,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[5.0,5.0,1.0]",ECKART,80.91,80.28,1e-05,"[[ 0.   81.78 79.71 79.01]
 [  nan  0.   81.78 77.62]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[6, 10, 1]",5.063595560468865
425,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[5.0,5.0,1.0]",HT,80.91,80.28,1e-05,"[[ 0.   81.78 79.71 79.01]
 [  nan  0.   81.78 77.62]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 5, 1]","[6, 10, 1]",5.063595560468865
426,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[1.0,8.0,1.0]",Classic,22.62,28.58,0.0011,"[[ 0.   30.96 26.72 25.16]
 [  nan  0.   30.96 26.72]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[6, 10, 1]",5.2
427,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[1.0,8.0,1.0]",ROTH,22.62,28.58,0.0011,"[[ 0.   30.96 26.72 25.16]
 [  nan  0.   30.96 26.72]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[6, 10, 1]",5.2
428,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[1.0,8.0,1.0]",PHAT,22.62,28.58,0.0011,"[[ 0.   30.96 26.72 25.16]
 [  nan  0.   30.96 26.72]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[6, 10, 1]",5.2
429,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[1.0,8.0,1.0]",SCOT,22.62,28.58,0.0011,"[[ 0.   30.96 26.72 25.16]
 [  nan  0.   30.96 26.72]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[6, 10, 1]",5.2
430,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[1.0,8.0,1.0]",ECKART,22.62,28.58,0.0011,"[[ 0.   30.96 26.72 25.16]
 [  nan  0.   30.96 26.72]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[6, 10, 1]",5.2
431,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[1.0,8.0,1.0]",HT,22.62,28.58,0.0011,"[[ 0.   30.96 26.72 25.16]
 [  nan  0.   30.96 26.72]
 [  nan   nan  0.   30.96]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 8, 1]","[6, 10, 1]",5.2
432,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[8.0,2.0,1.0]",Classic,105.376,105.428,0.0,"[[  0.   106.61 104.48 103.78]
 [   nan   0.   106.61 104.48]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[6, 10, 1]",8.296987405076615
433,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[8.0,2.0,1.0]",ROTH,105.376,105.428,0.0,"[[  0.   106.61 104.48 103.78]
 [   nan   0.   106.61 104.48]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[6, 10, 1]",8.296987405076615
434,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[8.0,2.0,1.0]",PHAT,105.376,105.428,0.0,"[[  0.   106.61 104.48 103.78]
 [   nan   0.   106.61 104.48]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[6, 10, 1]",8.296987405076615
435,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[8.0,2.0,1.0]",SCOT,105.376,105.428,0.0,"[[  0.   106.61 104.48 103.78]
 [   nan   0.   106.61 104.48]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[6, 10, 1]",8.296987405076615
436,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[8.0,2.0,1.0]",ECKART,105.376,105.428,0.0,"[[  0.   106.61 104.48 103.78]
 [   nan   0.   106.61 104.48]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[6, 10, 1]",8.296987405076615
437,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[8.0,2.0,1.0]",HT,105.376,105.428,0.0,"[[  0.   106.61 104.48 103.78]
 [   nan   0.   106.61 104.48]
 [   nan    nan   0.   106.61]
 [   nan    nan    nan   0.  ]]",0.1,"[8, 2, 1]","[6, 10, 1]",8.296987405076615
438,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[0.0,2.0,1.0]",Classic,54.058,55.66,8e-05,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 55.13]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[6, 10, 1]",9.8812954616285
439,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[0.0,2.0,1.0]",ROTH,54.058,55.66,8e-05,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 55.13]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[6, 10, 1]",9.8812954616285
440,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[0.0,2.0,1.0]",PHAT,54.058,55.66,8e-05,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 55.13]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[6, 10, 1]",9.8812954616285
441,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[0.0,2.0,1.0]",SCOT,54.058,55.66,8e-05,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 55.13]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[6, 10, 1]",9.8812954616285
442,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[0.0,2.0,1.0]",ECKART,54.058,55.94,0.00011,"[[ 0.   55.13 55.13 55.13]
 [  nan  0.   59.99 55.13]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[6, 10, 1]",9.8812954616285
443,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[0.0,2.0,1.0]",HT,54.058,55.66,8e-05,"[[ 0.   59.99 55.13 53.45]
 [  nan  0.   55.13 55.13]
 [  nan   nan  0.   55.13]
 [  nan   nan   nan  0.  ]]",0.1,"[0, 2, 1]","[6, 10, 1]",9.8812954616285
444,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[3.0,0.0,1.0]",Classic,74.358,75.86,7e-05,"[[ 0.   77.62 75.52 73.39]
 [  nan  0.   77.62 73.39]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[6, 10, 1]",10.384603988597735
445,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[3.0,0.0,1.0]",ROTH,74.358,75.86,7e-05,"[[ 0.   77.62 75.52 73.39]
 [  nan  0.   77.62 73.39]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[6, 10, 1]",10.384603988597735
446,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[3.0,0.0,1.0]",PHAT,74.358,75.86,7e-05,"[[ 0.   77.62 75.52 73.39]
 [  nan  0.   77.62 73.39]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[6, 10, 1]",10.384603988597735
447,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[3.0,0.0,1.0]",SCOT,74.358,75.86,7e-05,"[[ 0.   77.62 75.52 73.39]
 [  nan  0.   77.62 73.39]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[6, 10, 1]",10.384603988597735
448,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[3.0,0.0,1.0]",ECKART,74.358,76.452,0.00014,"[[ 0.   77.62 75.52 74.81]
 [  nan  0.   77.62 75.52]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[6, 10, 1]",10.384603988597735
449,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[3.0,0.0,1.0]",HT,74.358,75.86,7e-05,"[[ 0.   77.62 75.52 73.39]
 [  nan  0.   77.62 73.39]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.1,"[3, 0, 1]","[6, 10, 1]",10.384603988597735
450,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[1.0,2.0,1.0]",Classic,59.036,60.495,7e-05,"[[ 0.   64.61 59.99 58.4 ]
 [  nan  0.   59.99 59.99]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[6, 10, 1]",9.32952303175248
451,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[1.0,2.0,1.0]",ROTH,59.036,60.495,7e-05,"[[ 0.   64.61 59.99 58.4 ]
 [  nan  0.   59.99 59.99]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[6, 10, 1]",9.32952303175248
452,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[1.0,2.0,1.0]",PHAT,59.036,60.495,7e-05,"[[ 0.   64.61 59.99 58.4 ]
 [  nan  0.   59.99 59.99]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[6, 10, 1]",9.32952303175248
453,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[1.0,2.0,1.0]",SCOT,59.036,60.495,7e-05,"[[ 0.   64.61 59.99 58.4 ]
 [  nan  0.   59.99 59.99]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[6, 10, 1]",9.32952303175248
454,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[1.0,2.0,1.0]",ECKART,59.036,61.265,0.00015,"[[ 0.   64.61 59.99 58.4 ]
 [  nan  0.   59.99 59.99]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[6, 10, 1]",9.32952303175248
455,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[1.0,2.0,1.0]",HT,59.036,60.495,7e-05,"[[ 0.   64.61 59.99 58.4 ]
 [  nan  0.   59.99 59.99]
 [  nan   nan  0.   59.99]
 [  nan   nan   nan  0.  ]]",0.1,"[1, 2, 1]","[6, 10, 1]",9.32952303175248
456,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[5.0,3.0,1.0]",Classic,83.48,84.185,2e-05,"[[ 0.   85.9  83.85 81.78]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   85.9 ]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[6, 10, 1]",7.045565981523415
457,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[5.0,3.0,1.0]",ROTH,83.48,84.185,2e-05,"[[ 0.   85.9  83.85 81.78]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   85.9 ]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[6, 10, 1]",7.045565981523415
458,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[5.0,3.0,1.0]",PHAT,83.48,84.185,2e-05,"[[ 0.   85.9  83.85 81.78]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   85.9 ]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[6, 10, 1]",7.045565981523415
459,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[5.0,3.0,1.0]",SCOT,83.48,84.185,2e-05,"[[ 0.   85.9  83.85 81.78]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   85.9 ]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[6, 10, 1]",7.045565981523415
460,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[5.0,3.0,1.0]",ECKART,83.48,83.498,0.0,"[[ 0.   85.9  83.85 81.78]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   81.78]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[6, 10, 1]",7.045565981523415
461,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[5.0,3.0,1.0]",HT,83.48,84.185,2e-05,"[[ 0.   85.9  83.85 81.78]
 [  nan  0.   85.9  81.78]
 [  nan   nan  0.   85.9 ]
 [  nan   nan   nan  0.  ]]",0.1,"[5, 3, 1]","[6, 10, 1]",7.045565981523415
462,"sim_anechoic_d0.1_s[6.0,10.0,1.0]_m[7.0,2.0,1.0]",Classic,98.531,98.683,0.0,"[[  0.   102.38  98.22  96.84]
 [   nan   0.    98.22  98.22]
 [   nan    nan   0.    98.22]
 [   nan    nan    nan   0.  ]]",0.1,"[7, 2, 1]","[6, 10, 1]",8.089499366462674
