,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.n,mic_array.position,source.position,source.fs
10222,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[7.0,4.0,1.0,]",ECKART,84.289,96.19,0.00437,"[[  0.   102.38  90.    90.  ]
 [   nan   0.   102.38  90.  ]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 4, 1]","[7, 6, 1]",16000
10223,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[7.0,4.0,1.0,]",HT,84.289,94.113,0.00298,"[[  0.    90.    96.15  90.  ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.    90.  ]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 4, 1]","[7, 6, 1]",16000
10224,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[10.0,4.0,1.0,]",Classic,147.995,97.215,0.07959,"[[  0.   102.38  96.15  90.  ]
 [   nan   0.   102.38  90.  ]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[7, 6, 1]",16000
10225,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[10.0,4.0,1.0,]",ROTH,147.995,148.48,1e-05,"[[  0.   180.   108.76 158.27]
 [   nan   0.   180.    83.85]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[7, 6, 1]",16000
10226,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[10.0,4.0,1.0,]",PHAT,147.995,136.418,0.00414,"[[  0.   180.   108.76  85.9 ]
 [   nan   0.   180.    83.85]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[7, 6, 1]",16000
10227,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[10.0,4.0,1.0,]",SCOT,147.995,136.418,0.00414,"[[  0.   180.   108.76  85.9 ]
 [   nan   0.   180.    83.85]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[7, 6, 1]",16000
10228,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[10.0,4.0,1.0,]",ECKART,147.995,97.215,0.07959,"[[  0.   102.38  96.15  90.  ]
 [   nan   0.   102.38  90.  ]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[7, 6, 1]",16000
10229,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[10.0,4.0,1.0,]",HT,147.995,125.135,0.01613,"[[  0.   115.39 149.04 110.93]
 [   nan   0.   130.03 115.39]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[7, 6, 1]",16000
10230,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[9.0,2.0,1.0,]",Classic,118.811,98.923,0.01221,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[7, 6, 1]",16000
10231,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[9.0,2.0,1.0,]",ROTH,118.811,106.023,0.00505,"[[  0.   102.38 102.38  98.22]
 [   nan   0.   115.39 102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[7, 6, 1]",16000
10232,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[9.0,2.0,1.0,]",PHAT,118.811,106.023,0.00505,"[[  0.   102.38 102.38  98.22]
 [   nan   0.   115.39 102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[7, 6, 1]",16000
10233,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[9.0,2.0,1.0,]",SCOT,118.811,106.023,0.00505,"[[  0.   102.38 102.38  98.22]
 [   nan   0.   115.39 102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[7, 6, 1]",16000
10234,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[9.0,2.0,1.0,]",ECKART,118.811,98.923,0.01221,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[7, 6, 1]",16000
10235,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[9.0,2.0,1.0,]",HT,118.811,112.388,0.00127,"[[  0.   102.38 115.39 102.38]
 [   nan   0.   130.03 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[7, 6, 1]",16000
10236,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[10.0,6.0,1.0,]",Classic,180.0,99.61,0.19946,"[[  0.   102.38  96.15  98.22]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[7, 6, 1]",16000
10237,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[10.0,6.0,1.0,]",ROTH,180.0,158.463,0.01432,"[[  0.   115.39 180.   180.  ]
 [   nan   0.   180.   115.39]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[7, 6, 1]",16000
10238,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[10.0,6.0,1.0,]",PHAT,180.0,166.687,0.00547,"[[  0.   180.   164.73 180.  ]
 [   nan   0.   180.   115.39]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[7, 6, 1]",16000
10239,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[10.0,6.0,1.0,]",SCOT,180.0,166.687,0.00547,"[[  0.   180.   164.73 180.  ]
 [   nan   0.   180.   115.39]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[7, 6, 1]",16000
10240,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[10.0,6.0,1.0,]",ECKART,180.0,98.923,0.20288,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[7, 6, 1]",16000
10241,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[10.0,6.0,1.0,]",HT,180.0,121.967,0.10395,"[[  0.   130.03 115.39 110.93]
 [   nan   0.   130.03 115.39]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[7, 6, 1]",16000
10242,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[9.0,10.0,1.0,]",Classic,118.811,101.687,0.00905,"[[  0.   102.38 102.38  98.22]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[7, 6, 1]",16000
10243,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[9.0,10.0,1.0,]",ROTH,118.811,118.96,0.0,"[[  0.   102.38 180.    98.22]
 [   nan   0.   115.39 102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[7, 6, 1]",16000
10244,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[9.0,10.0,1.0,]",PHAT,118.811,102.935,0.00778,"[[  0.   102.38  83.85  98.22]
 [   nan   0.   115.39 102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[7, 6, 1]",16000
10245,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[9.0,10.0,1.0,]",SCOT,118.811,102.935,0.00778,"[[  0.   102.38  83.85  98.22]
 [   nan   0.   115.39 102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[7, 6, 1]",16000
10246,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[9.0,10.0,1.0,]",ECKART,118.811,101.687,0.00905,"[[  0.   102.38 102.38  98.22]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[7, 6, 1]",16000
10247,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[9.0,10.0,1.0,]",HT,118.811,115.262,0.00039,"[[  0.   115.39 115.39 106.61]
 [   nan   0.   130.03 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[7, 6, 1]",16000
10248,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[6.0,10.0,1.0,]",Classic,78.69,97.215,0.01059,"[[  0.   102.38  90.    90.  ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 10, 1]","[7, 6, 1]",16000
10249,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[6.0,10.0,1.0,]",ROTH,78.69,87.95,0.00265,"[[ 0.   90.   83.85 90.  ]
 [  nan  0.   90.   83.85]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[6, 10, 1]","[7, 6, 1]",16000
10250,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[6.0,10.0,1.0,]",PHAT,78.69,87.95,0.00265,"[[ 0.   90.   83.85 90.  ]
 [  nan  0.   90.   83.85]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[6, 10, 1]","[7, 6, 1]",16000
10251,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[6.0,10.0,1.0,]",SCOT,78.69,87.95,0.00265,"[[ 0.   90.   83.85 90.  ]
 [  nan  0.   90.   83.85]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[6, 10, 1]","[7, 6, 1]",16000
10252,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[6.0,10.0,1.0,]",ECKART,78.69,100.648,0.01488,"[[  0.   102.38  96.15  98.22]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 10, 1]","[7, 6, 1]",16000
10253,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[6.0,10.0,1.0,]",HT,78.69,87.267,0.00227,"[[ 0.   90.   83.85 85.9 ]
 [  nan  0.   90.   83.85]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[6, 10, 1]","[7, 6, 1]",16000
10254,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[7.0,1.0,1.0,]",Classic,87.709,98.923,0.00388,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 1, 1]","[7, 6, 1]",16000
10255,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[7.0,1.0,1.0,]",ROTH,87.709,98.923,0.00388,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 1, 1]","[7, 6, 1]",16000
10256,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[7.0,1.0,1.0,]",PHAT,87.709,98.923,0.00388,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 1, 1]","[7, 6, 1]",16000
10257,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[7.0,1.0,1.0,]",SCOT,87.709,98.923,0.00388,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 1, 1]","[7, 6, 1]",16000
10258,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[7.0,1.0,1.0,]",ECKART,87.709,98.24,0.00342,"[[  0.   102.38  96.15  90.  ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 1, 1]","[7, 6, 1]",16000
10259,"sim_T0.95s_d0.1_fs16000_s[7.0,6.0,1.0]_m[7.0,1.0,1.0,]",HT,87.709,93.772,0.00113,"[[  0.    90.    96.15  94.1 ]
 [   nan   0.    90.   102.38]
 [   nan    nan   0.    90.  ]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 1, 1]","[7, 6, 1]",16000
10260,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,5.0,1.0,]",Classic,137.726,99.61,0.04484,"[[  0.   102.38  96.15  98.22]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 5, 1]","[8, 3, 1]",16000
10261,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,5.0,1.0,]",ROTH,137.726,105.23,0.03259,"[[  0.   102.38  57.59  98.22]
 [   nan   0.   149.04 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 5, 1]","[8, 3, 1]",16000
10262,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,5.0,1.0,]",PHAT,137.726,121.217,0.00841,"[[  0.   102.38  90.    98.22]
 [   nan   0.   149.04 138.62]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 5, 1]","[8, 3, 1]",16000
10263,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,5.0,1.0,]",SCOT,137.726,121.217,0.00841,"[[  0.   102.38  90.    98.22]
 [   nan   0.   149.04 138.62]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 5, 1]","[8, 3, 1]",16000
10264,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,5.0,1.0,]",ECKART,137.726,98.923,0.04647,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 5, 1]","[8, 3, 1]",16000
10265,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,5.0,1.0,]",HT,137.726,108.223,0.02686,"[[  0.   102.38  96.15  90.  ]
 [   nan   0.   130.03 115.39]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 5, 1]","[8, 3, 1]",16000
10266,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[6.0,4.0,1.0,]",Classic,29.055,73.325,0.06049,"[[ 0.   77.62 71.24 64.61]
 [  nan  0.   77.62 71.24]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[6, 4, 1]","[8, 3, 1]",16000
10267,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[6.0,4.0,1.0,]",ROTH,29.055,47.137,0.01009,"[[ 0.   90.   30.96 30.96]
 [  nan  0.   49.97 30.96]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[6, 4, 1]","[8, 3, 1]",16000
10268,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[6.0,4.0,1.0,]",PHAT,29.055,56.977,0.02406,"[[ 0.   90.   90.   30.96]
 [  nan  0.   49.97 30.96]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[6, 4, 1]","[8, 3, 1]",16000
10269,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[6.0,4.0,1.0,]",SCOT,29.055,56.977,0.02406,"[[ 0.   90.   90.   30.96]
 [  nan  0.   49.97 30.96]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[6, 4, 1]","[8, 3, 1]",16000
10270,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[6.0,4.0,1.0,]",ECKART,29.055,80.322,0.08112,"[[ 0.   90.   77.62 69.07]
 [  nan  0.   90.   77.62]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[6, 4, 1]","[8, 3, 1]",16000
10271,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[6.0,4.0,1.0,]",HT,29.055,54.63,0.02019,"[[ 0.   77.62 41.38 38.18]
 [  nan  0.   64.61 41.38]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[6, 4, 1]","[8, 3, 1]",16000
10272,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,1.0,1.0,]",Classic,137.726,100.648,0.04243,"[[  0.   102.38  96.15  98.22]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 1, 1]","[8, 3, 1]",16000
10273,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,1.0,1.0,]",ROTH,137.726,114.232,0.01704,"[[  0.   102.38 115.39  98.22]
 [   nan   0.   115.39 138.62]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 1, 1]","[8, 3, 1]",16000
10274,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,1.0,1.0,]",PHAT,137.726,122.28,0.00736,"[[  0.   102.38 115.39  98.22]
 [   nan   0.   149.04 138.62]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 1, 1]","[8, 3, 1]",16000
10275,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,1.0,1.0,]",SCOT,137.726,122.28,0.00736,"[[  0.   102.38 115.39  98.22]
 [   nan   0.   149.04 138.62]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 1, 1]","[8, 3, 1]",16000
10276,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,1.0,1.0,]",ECKART,137.726,99.61,0.04484,"[[  0.   102.38  96.15  98.22]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 1, 1]","[8, 3, 1]",16000
10277,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,1.0,1.0,]",HT,137.726,111.597,0.02107,"[[  0.   115.39  77.62  94.1 ]
 [   nan   0.   130.03 122.41]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 1, 1]","[8, 3, 1]",16000
10278,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[7.0,4.0,1.0,]",Classic,51.34,74.068,0.01594,"[[ 0.   77.62 71.24 69.07]
 [  nan  0.   77.62 71.24]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[7, 4, 1]","[8, 3, 1]",16000
10279,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[7.0,4.0,1.0,]",ROTH,51.34,54.85,0.00038,"[[ 0.   64.61 49.97 49.97]
 [  nan  0.   64.61 49.97]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[7, 4, 1]","[8, 3, 1]",16000
10280,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[7.0,4.0,1.0,]",PHAT,51.34,53.92,0.00021,"[[ 0.   64.61 49.97 44.39]
 [  nan  0.   64.61 49.97]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[7, 4, 1]","[8, 3, 1]",16000
10281,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[7.0,4.0,1.0,]",SCOT,51.34,53.92,0.00021,"[[ 0.   64.61 49.97 44.39]
 [  nan  0.   64.61 49.97]
 [  nan   nan  0.   49.97]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[7, 4, 1]","[8, 3, 1]",16000
10282,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[7.0,4.0,1.0,]",ECKART,51.34,81.042,0.02723,"[[ 0.   90.   77.62 73.39]
 [  nan  0.   90.   77.62]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[7, 4, 1]","[8, 3, 1]",16000
10283,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[7.0,4.0,1.0,]",HT,51.34,58.528,0.00159,"[[ 0.   77.62 49.97 44.39]
 [  nan  0.   64.61 49.97]
 [  nan   nan  0.   64.61]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[7, 4, 1]","[8, 3, 1]",16000
10284,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,4.0,1.0,]",Classic,155.556,104.548,0.0803,"[[  0.   102.38 102.38 102.38]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[8, 3, 1]",16000
10285,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,4.0,1.0,]",ROTH,155.556,160.52,0.00076,"[[  0.   180.   164.73 158.27]
 [   nan   0.   180.   164.73]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[8, 3, 1]",16000
10286,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,4.0,1.0,]",PHAT,155.556,171.288,0.00764,"[[  0.   180.   164.73 158.27]
 [   nan   0.   180.   164.73]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[8, 3, 1]",16000
10287,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,4.0,1.0,]",SCOT,155.556,171.288,0.00764,"[[  0.   180.   164.73 158.27]
 [   nan   0.   180.   164.73]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[8, 3, 1]",16000
10288,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,4.0,1.0,]",ECKART,155.556,98.923,0.09899,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[8, 3, 1]",16000
10289,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,4.0,1.0,]",HT,155.556,144.417,0.00383,"[[  0.   115.39 164.73 158.27]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[8, 3, 1]",16000
10290,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[9.0,2.0,1.0,]",Classic,140.19400000000002,113.542,0.02192,"[[  0.   115.39 115.39 110.93]
 [   nan   0.   115.39 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[8, 3, 1]",16000
10291,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[9.0,2.0,1.0,]",ROTH,140.19400000000002,143.328,0.0003,"[[  0.   149.04 138.62 135.61]
 [   nan   0.   149.04 138.62]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[8, 3, 1]",16000
10292,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[9.0,2.0,1.0,]",PHAT,140.19400000000002,143.328,0.0003,"[[  0.   149.04 138.62 135.61]
 [   nan   0.   149.04 138.62]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[8, 3, 1]",16000
10293,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[9.0,2.0,1.0,]",SCOT,140.19400000000002,143.328,0.0003,"[[  0.   149.04 138.62 135.61]
 [   nan   0.   149.04 138.62]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[8, 3, 1]",16000
10294,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[9.0,2.0,1.0,]",ECKART,140.19400000000002,111.717,0.02503,"[[  0.   115.39 108.76 106.61]
 [   nan   0.   115.39 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[8, 3, 1]",16000
10295,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[9.0,2.0,1.0,]",HT,140.19400000000002,133.823,0.00125,"[[  0.   130.03 138.62 135.61]
 [   nan   0.   130.03 138.62]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[8, 3, 1]",16000
10296,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,6.0,1.0,]",Classic,126.25399999999999,100.648,0.02024,"[[  0.   102.38  96.15  98.22]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[8, 3, 1]",16000
10297,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,6.0,1.0,]",ROTH,126.25399999999999,96.483,0.02735,"[[  0.   102.38  90.    59.99]
 [   nan   0.   102.38 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[8, 3, 1]",16000
10298,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,6.0,1.0,]",PHAT,126.25399999999999,101.792,0.01847,"[[  0.   102.38  90.    98.22]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[8, 3, 1]",16000
